Position,Track Name,Artist,Streams,URL,Date
1,Señorita,Shawn Mendes,305081,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2019-08-01
2,Beautiful People (feat. Khalid),Ed Sheeran,193126,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,2019-08-01
3,I Don't Care (with Justin Bieber),Ed Sheeran,174756,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,2019-08-01
4,comethru,Jeremy Zucker,171953,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP,2019-08-01
5,Sa Susunod Na Lang,PDL,162510,https://open.spotify.com/track/34ob61cxp34Sf7KHK6RnSU,2019-08-01
6,How Do You Sleep?,Sam Smith,159920,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,2019-08-01
7,Sana,I Belong to the Zoo,144077,https://open.spotify.com/track/1X4l4i472kW5ofFP8Xo0x0,2019-08-01
8,Hindi Na Nga,This Band,140870,https://open.spotify.com/track/2RgD3eO4IIGF16rR8Ch8OV,2019-08-01
9,Goodbyes (Feat. Young Thug),Post Malone,140493,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,2019-08-01
10,Pagtingin,Ben&Ben,134109,https://open.spotify.com/track/5l9g7py8RCblcvbZgGQgSd,2019-08-01
11,Nobody Knows,Russ,130573,https://open.spotify.com/track/1pNAf6W7POwjOD8x8mWf8G,2019-08-01
12,Kung 'Di Rin Lang Ikaw,December Avenue,129958,https://open.spotify.com/track/2BgD4nRyx9EZ5o8YEnjRSV,2019-08-01
13,Bagay Tayo,ALLMO$T,125001,https://open.spotify.com/track/2mwd0LWLBgtQBEOLG96nbU,2019-08-01
14,'Di Na Babalik,This Band,123590,https://open.spotify.com/track/7hoP5NDUXEbmOawvEAsi8h,2019-08-01
15,Maybe The Night,Ben&Ben,121679,https://open.spotify.com/track/1yDiru08Q6omDOGkZMPnei,2019-08-01
16,Malibu Nights,LANY,119106,https://open.spotify.com/track/0Eqg0CQ7bK3RQIMPw1A7pl,2019-08-01
17,Huling Sandali (Tayo Sa Huling Buwan Ng Taon Official Soundtrack),December Avenue,118912,https://open.spotify.com/track/24ngpWhBOxKJtIPnzSNX8c,2019-08-01
18,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,118557,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-08-01
19,"A Whole New World (End Title) - From ""Aladdin""",ZAYN,117287,https://open.spotify.com/track/1iWHabUgUuuKLBa0TzTHfk,2019-08-01
20,Dahan,December Avenue,116277,https://open.spotify.com/track/6BxJLJw228OY5BFerPGl7z,2019-08-01
21,Never Really Over,Katy Perry,115932,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0,2019-08-01
22,Talk (feat. Disclosure),Khalid,114934,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq,2019-08-01
23,Bulong,December Avenue,114495,https://open.spotify.com/track/5nMKJJ5Rl6X1yn58aVeICO,2019-08-01
24,Old Town Road - Remix,Lil Nas X,112020,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,2019-08-01
25,Kahit Ayaw Mo Na,This Band,111739,https://open.spotify.com/track/58grXgbCj7t5ulr0TGLIr9,2019-08-01
26,If I Can't Have You,Shawn Mendes,107040,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh,2019-08-01
27,Kathang Isip,Ben&Ben,105149,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh,2019-08-01
28,You Need To Calm Down,Taylor Swift,103886,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS,2019-08-01
29,bad guy (with Justin Bieber),Billie Eilish,100348,https://open.spotify.com/track/3yNZ5r3LKfdmjoS3gkhUCT,2019-08-01
30,Missin You Crazy,Russ,99549,https://open.spotify.com/track/4ve2uzqdwnHr20G5YgMMqr,2019-08-01
31,Balang Araw,I Belong to the Zoo,98968,https://open.spotify.com/track/5NXdUJ3Z2jhlp2u1cj6f7m,2019-08-01
32,Wrong,Luh Kel,96808,https://open.spotify.com/track/3EludUFeAoJAwSixWGG5Wg,2019-08-01
33,"Patawad, Paalam",Moira Dela Torre,90356,https://open.spotify.com/track/14BG5B1EJSCyNpZt096xXc,2019-08-01
34,Best Part (feat. Daniel Caesar),H.E.R.,89288,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig,2019-08-01
35,Love Someone,Lukas Graham,88157,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r,2019-08-01
36,Sanctuary,Joji,87084,https://open.spotify.com/track/3xaugmCyXrVkrDTXbFkMW3,2019-08-01
37,Call You Mine,The Chainsmokers,86797,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR,2019-08-01
38,Sa Ngalan Ng Pag-Ibig,December Avenue,86493,https://open.spotify.com/track/00mBzIWv5gHOYxwuEJXjOG,2019-08-01
39,i'm so tired...,Lauv,83092,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI,2019-08-01
40,I.F.L.Y.,Bazzi,82383,https://open.spotify.com/track/4R9ATNRRl1uth17i5qDCc0,2019-08-01
41,The Archer,Taylor Swift,79489,https://open.spotify.com/track/3Y7MHz19qCg1Pkxridtu1k,2019-08-01
42,Dalaga,Arvey,79320,https://open.spotify.com/track/3iZB3VUDerY5P96rhBKwKr,2019-08-01
43,Dancing With A Stranger (with Normani),Sam Smith,78782,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2019-08-01
44,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,76396,https://open.spotify.com/track/4MsUsFfWseB9M2plGJyuIw,2019-08-01
45,Filipina Girl,Billy Crawford,75913,https://open.spotify.com/track/7iNMzfw2couNdTNXMYG2IR,2019-08-01
46,Nobela,Join The Club,75168,https://open.spotify.com/track/3vGkyQlCw8LklNip0ZUELC,2019-08-01
47,Paradise,Bazzi,71180,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG,2019-08-01
48,Kill This Love,BLACKPINK,71056,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn,2019-08-01
49,Isa Pang Araw,Sarah Geronimo,70878,https://open.spotify.com/track/1KbQcIJWNlL0e9a81k1Fls,2019-08-01
50,CIVIL WAR - Bonus,Russ,69640,https://open.spotify.com/track/5tmu5pAFHkUSl8Fo8ncyA4,2019-08-01
51,Boy With Luv (feat. Halsey),BTS,68452,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c,2019-08-01
52,Sad Forever,Lauv,64545,https://open.spotify.com/track/4a5zacCsHLtMC2mcxkqWwn,2019-08-01
53,Best Part of Me (feat. YEBBA),Ed Sheeran,63854,https://open.spotify.com/track/0VsGaRXR5WAzpu51unJTis,2019-08-01
54,I Like Me Better,Lauv,63209,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2019-08-01
55,Buwan,juan karlos,61426,https://open.spotify.com/track/5f9808hpiCpuNyqqdXmpF2,2019-08-01
56,Say You Won't Let Go,James Arthur,59029,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2019-08-01
57,2002,Anne-Marie,58705,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,2019-08-01
58,Ikaw At Ako,Moira Dela Torre,57988,https://open.spotify.com/track/0gDRtumoR9ZrvAlnniToMz,2019-08-01
59,Could I Love You Any More (feat. Jason Mraz),Reneé Dominique,56321,https://open.spotify.com/track/6TbDpqKCksZNJjriFhPum8,2019-08-01
60,Andiyan,John Roa,55902,https://open.spotify.com/track/3DVnV3LELIUSvrzbofWdMM,2019-08-01
61,Kahit Di Mo Alam,December Avenue,54840,https://open.spotify.com/track/6GIzDc4xBUeYHwubWwTrhC,2019-08-01
62,Pauwi Nako,PDL,54008,https://open.spotify.com/track/2tzAN1L07SNwnOdgOEeuQr,2019-08-01
63,Mundo,IV Of Spades,52313,https://open.spotify.com/track/4u8RkgV6P4TLi89SmlUtv8,2019-08-01
64,Here With Me,Marshmello,51890,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac,2019-08-01
65,Thru These Tears,LANY,51250,https://open.spotify.com/track/7GbAp0HKPQW7WnFJAzMoRk,2019-08-01
66,Thick And Thin,LANY,49842,https://open.spotify.com/track/3D110t9ctcoOoylXsc3iR8,2019-08-01
67,No Guidance (feat. Drake),Chris Brown,49826,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,2019-08-01
68,Tadhana,Up Dharma Down,48215,https://open.spotify.com/track/6NFKf8vBApSvtzkapYmnVR,2019-08-01
69,I Don't Wanna Love You Anymore,LANY,46039,https://open.spotify.com/track/7ArrTJ1LwcGAlEO65LUQ7i,2019-08-01
70,Bakit Ba Ikaw,Michael Pangilinan,45946,https://open.spotify.com/track/0Vmk6Ebk4QBq7r0VAz2a6s,2019-08-01
71,Someone You Loved,Lewis Capaldi,45873,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2019-08-01
72,Tagpuan,Moira Dela Torre,45387,https://open.spotify.com/track/0ztDBQdQmdVZvorSmIjMih,2019-08-01
73,Beautiful (feat. Camila Cabello),Bazzi,45310,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF,2019-08-01
74,Kung Wala Ka,Hale,44865,https://open.spotify.com/track/4JSDhJVmo2UqdF7nxbyenn,2019-08-01
75,Pasensya Ka Na,Silent Sanctuary,44540,https://open.spotify.com/track/0YyM8aEdbjGfLWPn6fdcn7,2019-08-01
76,Don't Check On Me (feat. Justin Bieber & Ink),Chris Brown,44041,https://open.spotify.com/track/7ILEWkpfdK6AjH2D7jppWk,2019-08-01
77,Too Good At Goodbyes,Sam Smith,43833,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,2019-08-01
78,You Are The Reason,Calum Scott,43227,https://open.spotify.com/track/69vToJ9BMbbLlFZo7k7A7B,2019-08-01
79,"thank u, next",Ariana Grande,42705,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,2019-08-01
80,Takeaway (feat. Lennon Stella),The Chainsmokers,42257,https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe,2019-08-01
81,Without Me,Halsey,42058,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-08-01
82,Hanggang Kailan - Umuwi Ka Na Baby,Orange & Lemons,42011,https://open.spotify.com/track/5UhpceEr5XmbVwyoIUIRnh,2019-08-01
83,'Di Na Muli,Janine Teñoso,41575,https://open.spotify.com/track/6p6DiqAPwMX7vdrSo30wgo,2019-08-01
84,bad guy,Billie Eilish,41297,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019-08-01
85,Truth Hurts,Lizzo,41158,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh,2019-08-01
