Position,Track Name,Artist,Streams,URL,Date
1,Kahit Ayaw Mo Na,This Band,277410,https://open.spotify.com/track/5V2AX2WTOHl2FKtftvisV6,2019-03-01
2,Kung 'Di Rin Lang Ikaw,December Avenue,265501,https://open.spotify.com/track/2BgD4nRyx9EZ5o8YEnjRSV,2019-03-01
3,Buwan,juan karlos,248332,https://open.spotify.com/track/5f9808hpiCpuNyqqdXmpF2,2019-03-01
4,Sana,I Belong to the Zoo,237857,https://open.spotify.com/track/1X4l4i472kW5ofFP8Xo0x0,2019-03-01
5,Pauwi Nako,PDL,235418,https://open.spotify.com/track/2tzAN1L07SNwnOdgOEeuQr,2019-03-01
6,Hindi Na Nga,This Band,191422,https://open.spotify.com/track/50hVyhZM4nvizfrQe38F3l,2019-03-01
7,Sa Ngalan Ng Pag-Ibig,December Avenue,184689,https://open.spotify.com/track/00mBzIWv5gHOYxwuEJXjOG,2019-03-01
8,Love Someone,Lukas Graham,172198,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r,2019-03-01
9,Maybe The Night,Ben&Ben,168427,https://open.spotify.com/track/1yDiru08Q6omDOGkZMPnei,2019-03-01
10,7 rings,Ariana Grande,168120,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2019-03-01
11,Kathang Isip,Ben&Ben,167324,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh,2019-03-01
12,Malibu Nights,LANY,159453,https://open.spotify.com/track/0Eqg0CQ7bK3RQIMPw1A7pl,2019-03-01
13,"thank u, next",Ariana Grande,159002,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,2019-03-01
14,Best Part (feat. Daniel Caesar),H.E.R.,151481,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig,2019-03-01
15,Bulong,December Avenue,147291,https://open.spotify.com/track/5nMKJJ5Rl6X1yn58aVeICO,2019-03-01
16,"214 - From ""Alone/Together""",JM De Guzman,146009,https://open.spotify.com/track/0Fh6hgq979963fIxr2VBF2,2019-03-01
17,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,144634,https://open.spotify.com/track/7dbka99KTWke5o9hRp0JoB,2019-03-01
18,Kahit Di Mo Alam,December Avenue,142070,https://open.spotify.com/track/6GIzDc4xBUeYHwubWwTrhC,2019-03-01
19,Dancing With A Stranger (with Normani),Sam Smith,140514,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2019-03-01
20,Balang Araw,I Belong to the Zoo,136620,https://open.spotify.com/track/5NXdUJ3Z2jhlp2u1cj6f7m,2019-03-01
21,Ikaw At Ako,Moira Dela Torre,134051,https://open.spotify.com/track/0gDRtumoR9ZrvAlnniToMz,2019-03-01
22,Without Me,Halsey,128786,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-03-01
23,"break up with your girlfriend, i'm bored",Ariana Grande,119246,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,2019-03-01
24,Talk,Khalid,118570,https://open.spotify.com/track/0rTV5WefWd1J3OwIheTzxM,2019-03-01
25,Happier,Marshmello,118182,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019-03-01
26,i'm so tired...,Lauv,118172,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI,2019-03-01
27,2002,Anne-Marie,110774,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,2019-03-01
28,Undecided,Chris Brown,110167,https://open.spotify.com/track/7uiBocndm12aKbsdnQ3Scx,2019-03-01
29,Tagpuan,Moira Dela Torre,109595,https://open.spotify.com/track/0ztDBQdQmdVZvorSmIjMih,2019-03-01
30,Girls Like You (feat. Cardi B),Maroon 5,105528,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019-03-01
31,Dalaga,ALLMO$T,104424,https://open.spotify.com/track/6fWTVk29yvFEqE5VY6Gslk,2019-03-01
32,Thru These Tears,LANY,104416,https://open.spotify.com/track/7GbAp0HKPQW7WnFJAzMoRk,2019-03-01
33,'Di Na Muli,Janine Teñoso,103710,https://open.spotify.com/track/3VQb0rq27GPX92X53Ni1Lc,2019-03-01
34,Weak,Khel Pangilinan,96699,https://open.spotify.com/track/06cUybZMETs4i3yQO1f7p3,2019-03-01
35,Beautiful (feat. Camila Cabello),Bazzi,89855,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF,2019-03-01
