Position,Track Name,Artist,Streams,URL,Date
1,Kung 'Di Rin Lang Ikaw,December Avenue,285912,https://open.spotify.com/track/2BgD4nRyx9EZ5o8YEnjRSV,2019-02-01
2,Kahit Ayaw Mo Na,This Band,277290,https://open.spotify.com/track/5V2AX2WTOHl2FKtftvisV6,2019-02-01
3,Sana,I Belong to the Zoo,254279,https://open.spotify.com/track/1X4l4i472kW5ofFP8Xo0x0,2019-02-01
4,Buwan,juan karlos,242785,https://open.spotify.com/track/5f9808hpiCpuNyqqdXmpF2,2019-02-01
5,Sa Ngalan Ng Pag-Ibig,December Avenue,214920,https://open.spotify.com/track/00mBzIWv5gHOYxwuEJXjOG,2019-02-01
6,Kathang Isip,Ben&Ben,199700,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh,2019-02-01
7,"thank u, next",Ariana Grande,193338,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019-02-01
8,Love Someone,Lukas Graham,191913,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r,2019-02-01
9,7 rings,Ariana Grande,186569,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF,2019-02-01
10,Maybe The Night,Ben&Ben,184512,https://open.spotify.com/track/1yDiru08Q6omDOGkZMPnei,2019-02-01
11,Bulong,December Avenue,174537,https://open.spotify.com/track/5nMKJJ5Rl6X1yn58aVeICO,2019-02-01
12,Malibu Nights,LANY,164891,https://open.spotify.com/track/0Eqg0CQ7bK3RQIMPw1A7pl,2019-02-01
13,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,158063,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-02-01
14,Hindi Na Nga,This Band,147356,https://open.spotify.com/track/50hVyhZM4nvizfrQe38F3l,2019-02-01
15,Without Me,Halsey,137935,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-02-01
16,Happier,Marshmello,136020,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019-02-01
17,Ikaw At Ako,Moira Dela Torre,131013,https://open.spotify.com/track/0gDRtumoR9ZrvAlnniToMz,2019-02-01
18,2002,Anne-Marie,131000,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,2019-02-01
19,Girls Like You (feat. Cardi B),Maroon 5,128796,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019-02-01
20,Dancing With A Stranger (with Normani),Sam Smith,128282,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2019-02-01
