Position,Track Name,Artist,Streams,URL,Date
1,Hayaan Mo Sila,Ex Battalion,231166,https://open.spotify.com/track/7MrDfa1uQGVXx0JMZ2u5tN,2018-02-01
2,IDGAF,Dua Lipa,196134,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,2018-02-01
3,Havana (feat. Young Thug),Camila Cabello,175360,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W,2018-02-01
4,Finesse - Remix; feat. Cardi B,Bruno Mars,147472,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i,2018-02-01
5,Perfect,Ed Sheeran,145228,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2018-02-01
6,Too Good At Goodbyes,Sam Smith,141461,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV,2018-02-01
7,Never Be the Same,Camila Cabello,141310,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ,2018-02-01
8,"Dying Inside To Hold You - From "" All Of You"" Official Soundtrack",Darren Espanto,134321,https://open.spotify.com/track/0qt9ivU6UEP3YdNUiZsnYR,2018-02-01
9,What Lovers Do (feat. SZA),Maroon 5,128113,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k,2018-02-01
10,Super Far,LANY,125195,https://open.spotify.com/track/74ODGXs4byLTRdnKGM4s6E,2018-02-01
11,I Like Me Better,Lauv,122748,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9,2018-02-01
12,New Rules,Dua Lipa,117111,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0,2018-02-01
13,"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,116907,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y,2018-02-01
14,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,115592,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn,2018-02-01
15,Malaya (Camp Sawi Original Motion Picture Soundtrack),Moira Dela Torre,110744,https://open.spotify.com/track/6M21eWbEw74XDdoQsNIinq,2018-02-01
16,Titibo-Tibo,Moira Dela Torre,110104,https://open.spotify.com/track/42nrX5b8ZUYRcw2puNY8tb,2018-02-01
17,Wolves,Selena Gomez,109721,https://open.spotify.com/track/7EmGUiUaOSGDnUUQUDrOXC,2018-02-01
18,Young Dumb & Broke,Khalid,106738,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,2018-02-01
19,All The Stars (with SZA),Kendrick Lamar,97609,https://open.spotify.com/track/12SJpYZEdj4kzWZ8FPFg4Y,2018-02-01
20,"Torete - From ""Love You to the Stars And Back""",Moira Dela Torre,93784,https://open.spotify.com/track/4aUf4lzQ1di5JajZ4a9FuI,2018-02-01
21,Let You Down,NF,88085,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2018-02-01
22,River (feat. Ed Sheeran),Eminem,86211,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD,2018-02-01
23,The Middle,Zedd,85033,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc,2018-02-01
24,Rewrite The Stars,Zac Efron,84116,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN,2018-02-01
25,"Sundo - From ""The Good Son""",Moira Dela Torre,83766,https://open.spotify.com/track/1WtpRQUvbyZAoEchymInA9,2018-02-01
26,I Miss You (feat. Julia Michaels),Clean Bandit,82283,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL,2018-02-01
27,Why Can't It Be,Kaye Cal,80072,https://open.spotify.com/track/0zFYa7NIpKhmom8zrZx7Ga,2018-02-01
28,How Long,Charlie Puth,79316,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi,2018-02-01
29,Mama,Jonas Blue,77387,https://open.spotify.com/track/0NiXXAI876aGImAd6rTj8w,2018-02-01
30,"Two Less Lonely People in the World (Official Movie Theme Song Of ""Kita Kita"")",KZ Tandingan,76793,https://open.spotify.com/track/46ixegtxjERQMCutmp09Sa,2018-02-01
31,Say You Won't Let Go,James Arthur,75730,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2018-02-01
32,Dahil Sa'Yo,Inigo Pascual,75036,https://open.spotify.com/track/4ai7c2BUjNpElhZdZDH7qF,2018-02-01
33,God's Plan,Drake,74601,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY,2018-02-01
34,Thunder,Imagine Dragons,74073,https://open.spotify.com/track/0tKcYR2II1VCQWT79i5NrW,2018-02-01
35,Paris in the Rain,Lauv,73939,https://open.spotify.com/track/0RGUIOZtmOXTWOy5EjvQbP,2018-02-01
36,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,73577,https://open.spotify.com/track/1NDxZ7cFAo481dtYWdrUnR,2018-02-01
37,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,69201,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817,2018-02-01
38,Strip That Down,Liam Payne,68566,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ,2018-02-01
39,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,68095,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6,2018-02-01
40,Don't Know What To Do (Don't Know What To Say),Mark Carpio,65768,https://open.spotify.com/track/1ER60P43ftVOLaMRvBfpnt,2018-02-01
41,Sorry Not Sorry,Demi Lovato,65482,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P,2018-02-01
42,Sick Boy,The Chainsmokers,65367,https://open.spotify.com/track/7jqDzXJS0K0Re8uphYNit0,2018-02-01
43,Symphony (feat. Zara Larsson),Clean Bandit,63686,https://open.spotify.com/track/1x5sYLZiu9r5E43kMlt9f8,2018-02-01
44,Slow Hands,Niall Horan,62597,https://open.spotify.com/track/38yBBH2jacvDxrznF7h08J,2018-02-01
45,Tadhana,Up Dharma Down,62430,https://open.spotify.com/track/6NFKf8vBApSvtzkapYmnVR,2018-02-01
46,A Different Way (with Lauv),DJ Snake,62133,https://open.spotify.com/track/0Wv5wuenRLI3BcwgT3HPIP,2018-02-01
47,New,Daya,62121,https://open.spotify.com/track/7y4JznkAv2W3IKw9T1o2VK,2018-02-01
48,Capital Letters,Hailee Steinfeld,60528,https://open.spotify.com/track/3towKHKVOXCCcL1fHv6xFO,2018-02-01
49,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,60509,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI,2018-02-01
50,Pasensya Ka Na,Silent Sanctuary,60371,https://open.spotify.com/track/0YyM8aEdbjGfLWPn6fdcn7,2018-02-01
51,Shape of You,Ed Sheeran,55706,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2018-02-01
52,Nadarang,Shanti Dope,54497,https://open.spotify.com/track/6LJ1p1h5EcMK4VPeCLDSoF,2018-02-01
53,Fresh Eyes,Andy Grammer,53892,https://open.spotify.com/track/5NDUXbMwcnTQp66tI2zcdR,2018-02-01
54,Tagpuan,Moira Dela Torre,52913,https://open.spotify.com/track/4uyp73pmsVkogpZfKSLdyh,2018-02-01
55,ILYSB,LANY,52080,https://open.spotify.com/track/0dPBlz8N0veeceejtuvpPz,2018-02-01
56,Di Makatulog,SUD,50678,https://open.spotify.com/track/2ZiNCGDMapQzMtnPRVOKZI,2018-02-01
57,Photograph,Ed Sheeran,50149,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,2018-02-01
58,Stargazing,Kygo,49492,https://open.spotify.com/track/0Zbbxnx4SGGHoIow4PpISP,2018-02-01
59,For You (Fifty Shades Freed) (& Rita Ora),Liam Payne,49327,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC,2018-02-01
60,It's Gotta Be You,Isaiah Firebrace,48565,https://open.spotify.com/track/6cAKeFFYW2aClZSUyvqAEW,2018-02-01
61,Wait,Maroon 5,47948,https://open.spotify.com/track/1Qg9jWGDkKAGZXj5v2OG59,2018-02-01
62,There for You,Martin Garrix,47903,https://open.spotify.com/track/6jA8HL9i4QGzsj6fjoxp8Y,2018-02-01
63,Malayo Na Tayo,Silent Sanctuary,47343,https://open.spotify.com/track/1JhRlvSiWkOk8tlUj43ahm,2018-02-01
64,Your Love - Dolce Amore Teleserye Theme,Juris,47035,https://open.spotify.com/track/2PcbtMoqOlGSzOfyJlkB06,2018-02-01
65,ILYSB - STRIPPED,LANY,46358,https://open.spotify.com/track/7j4IOedQQtMpSHEvyXZsHI,2018-02-01
66,Naked,James Arthur,46282,https://open.spotify.com/track/7krbSH3rd8lhIZvuzTV3Bl,2018-02-01
67,Too Much To Ask,Niall Horan,45610,https://open.spotify.com/track/4v094LQ9eF10k2O2Te2ngK,2018-02-01
68,Migraine,Moonstar88,45457,https://open.spotify.com/track/7sW3f7PqDV7BQ7qqeVBJIA,2018-02-01
69,"Balisong (Theme Song of the Movie ""100 Tula Para Kay Stella"")",The Juans,45446,https://open.spotify.com/track/6VCrPY3rpckaEU8KXBITVJ,2018-02-01
70,Dive,Ed Sheeran,44801,https://open.spotify.com/track/51ChrwmUPDJvedPQnIU8Ls,2018-02-01
71,I Fall Apart,Post Malone,44562,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,2018-02-01
72,Hanggang Kailan,Michael Pangilinan,44420,https://open.spotify.com/track/01YEqVPCm0vqRLA9w43bic,2018-02-01
73,Him & I (with Halsey),G-Eazy,44338,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4,2018-02-01
74,Anywhere,Rita Ora,43779,https://open.spotify.com/track/7EI6Iki24tBHAMxtb4xQN2,2018-02-01
75,Hiling,Mark Carpio,43419,https://open.spotify.com/track/6xQs6y6CpDqK9VKCktApEL,2018-02-01
76,Versace on the Floor,Bruno Mars,43415,https://open.spotify.com/track/0kN8xEmgMW9mh7UmDYHlJP,2018-02-01
77,That's What I Like,Bruno Mars,43307,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2018-02-01
78,Kathang Isip,Ben&Ben,42240,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh,2018-02-01
79,Say Something (feat. Chris Stapleton),Justin Timberlake,41870,https://open.spotify.com/track/09ts3GnICqYEU5PkQCpJK3,2018-02-01
80,So Far Away (feat. Jamie Scott & Romy Dya),Martin Garrix,41686,https://open.spotify.com/track/0OlnLZY4cmQzT6ZGttvWBM,2018-02-01
81,The Scientist,Coldplay,41418,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,2018-02-01
82,Sila,SUD,41292,https://open.spotify.com/track/2IMODbij0lZ5CuAjZi0IDE,2018-02-01
83,The Way I Are (Dance with Somebody) (feat. Lil Wayne) - Spotify Version,Bebe Rexha,41272,https://open.spotify.com/track/6Pw3Gvw4wNMZfTYZa6IQal,2018-02-01
84,My My My!,Troye Sivan,41244,https://open.spotify.com/track/2Tq2R8sRftNEqdgJK5HadO,2018-02-01
85,This Is Me,Keala Settle,40983,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U,2018-02-01
86,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,40961,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x,2018-02-01
87,Location,Khalid,38871,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif,2018-02-01
88,Take A Bow,Rihanna,38368,https://open.spotify.com/track/39afswHs17v53znQm1gDTY,2018-02-01
89,rockstar,Post Malone,37838,https://open.spotify.com/track/7wGoVu4Dady5GV0Sv4UIsx,2018-02-01
90,Tip Toe (feat. French Montana),Jason Derulo,37771,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6,2018-02-01
91,End Game,Taylor Swift,37699,https://open.spotify.com/track/2x0WlnmfG39ZuDmstl9xfX,2018-02-01
92,All Falls Down (feat. Juliander),Alan Walker,37523,https://open.spotify.com/track/5yFSF6qQA1rcLsQRnBsZgb,2018-02-01
93,Mau,Shanti Dope,37476,https://open.spotify.com/track/0BkKdJSpKqzYLEneerSHq3,2018-02-01
94,Kung Wala Ka,Hale,37057,https://open.spotify.com/track/4JSDhJVmo2UqdF7nxbyenn,2018-02-01
95,Sa'yo,Silent Sanctuary,35701,https://open.spotify.com/track/29xs643Q96uQLD8f7SxYYw,2018-02-01
96,Iris,The Goo Goo Dolls,35665,https://open.spotify.com/track/6Qyc6fS4DsZjB2mRW9DsQs,2018-02-01
97,Something Just Like This,The Chainsmokers,35537,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW,2018-02-01
98,I'm Not The Only One,Sam Smith,35017,https://open.spotify.com/track/0fioLzGM8ngbD1w6fMmm45,2018-02-01
99,Bad Boy,Red Velvet,34538,https://open.spotify.com/track/5GKwq4sO5ZHKuWaDmdwMQc,2018-02-01
