Position,Track Name,Artist,Streams,URL,Date
1,Zebbiana,Skusta Clee,267548,https://open.spotify.com/track/6IdEQ3HUseBeRUYFSzSMdL,2019-09-01
2,Señorita,Shawn Mendes,259828,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2019-09-01
3,Lover,Taylor Swift,240408,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI,2019-09-01
4,Ikaw At Ako,Moira Dela Torre,236726,https://open.spotify.com/track/0gDRtumoR9ZrvAlnniToMz,2019-09-01
5,Pagtingin,Ben&Ben,190049,https://open.spotify.com/track/5l9g7py8RCblcvbZgGQgSd,2019-09-01
6,Sa Susunod Na Lang,PDL,173951,https://open.spotify.com/track/34ob61cxp34Sf7KHK6RnSU,2019-09-01
7,Beautiful People (feat. Khalid),Ed Sheeran,172728,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,2019-09-01
8,Kung 'Di Rin Lang Ikaw,December Avenue,172336,https://open.spotify.com/track/2BgD4nRyx9EZ5o8YEnjRSV,2019-09-01
9,Sana,I Belong to the Zoo,156347,https://open.spotify.com/track/1X4l4i472kW5ofFP8Xo0x0,2019-09-01
10,comethru,Jeremy Zucker,153425,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP,2019-09-01
11,I Don't Care (with Justin Bieber),Ed Sheeran,150242,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,2019-09-01
12,How Do You Sleep?,Sam Smith,141545,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,2019-09-01
13,Cruel Summer,Taylor Swift,138655,https://open.spotify.com/track/1BxfuPKGuaTgP7aM0Bbdwr,2019-09-01
14,Maybe The Night,Ben&Ben,132927,https://open.spotify.com/track/1yDiru08Q6omDOGkZMPnei,2019-09-01
15,Goodbyes (Feat. Young Thug),Post Malone,127836,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,2019-09-01
16,Hindi Na Nga,This Band,124801,https://open.spotify.com/track/2RgD3eO4IIGF16rR8Ch8OV,2019-09-01
17,You Need To Calm Down,Taylor Swift,124399,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5,2019-09-01
