Position,Track Name,Artist,Streams,URL,Date
1,Kill This Love,BLACKPINK,237375,https://open.spotify.com/track/4pUCKHjJ4Ijewc37rRrvHn,2019-05-01
2,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,232616,https://open.spotify.com/track/4Sib57MmYGJzSvkW84jTwh,2019-05-01
3,Boy With Luv (feat. Halsey),BTS,178417,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c,2019-05-01
4,Pauwi Nako,PDL,166980,https://open.spotify.com/track/2tzAN1L07SNwnOdgOEeuQr,2019-05-01
5,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,156175,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019-05-01
6,Kahit Ayaw Mo Na,This Band,155101,https://open.spotify.com/track/58grXgbCj7t5ulr0TGLIr9,2019-05-01
7,Dalaga,ALLMO$T,152263,https://open.spotify.com/track/3PLARiBoxCpJFUMZhvV63x,2019-05-01
8,Sana,I Belong to the Zoo,145386,https://open.spotify.com/track/1X4l4i472kW5ofFP8Xo0x0,2019-05-01
9,Kung 'Di Rin Lang Ikaw,December Avenue,141593,https://open.spotify.com/track/2BgD4nRyx9EZ5o8YEnjRSV,2019-05-01
10,Talk (feat. Disclosure),Khalid,139299,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq,2019-05-01
11,Buwan,juan karlos,129798,https://open.spotify.com/track/5f9808hpiCpuNyqqdXmpF2,2019-05-01
12,Maybe The Night,Ben&Ben,127878,https://open.spotify.com/track/1yDiru08Q6omDOGkZMPnei,2019-05-01
13,i'm so tired...,Lauv,121478,https://open.spotify.com/track/7COXchtUOMd6uIT6HvmRaI,2019-05-01
14,Bulong,December Avenue,119250,https://open.spotify.com/track/5nMKJJ5Rl6X1yn58aVeICO,2019-05-01
15,Missin You Crazy,Russ,115357,https://open.spotify.com/track/4ve2uzqdwnHr20G5YgMMqr,2019-05-01
16,Bagay Tayo,ALLMO$T,107367,https://open.spotify.com/track/2mwd0LWLBgtQBEOLG96nbU,2019-05-01
17,comethru,Jeremy Zucker,104811,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP,2019-05-01
18,Hindi Na Nga,This Band,99648,https://open.spotify.com/track/2RgD3eO4IIGF16rR8Ch8OV,2019-05-01
19,Balang Araw,I Belong to the Zoo,98257,https://open.spotify.com/track/5NXdUJ3Z2jhlp2u1cj6f7m,2019-05-01
20,Love Someone,Lukas Graham,97904,https://open.spotify.com/track/3id2EVGKc3eFAMn9nFnB0r,2019-05-01
21,Best Part (feat. Daniel Caesar),H.E.R.,97149,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig,2019-05-01
22,"thank u, next",Ariana Grande,96866,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,2019-05-01
23,Dancing With A Stranger (with Normani),Sam Smith,96409,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2019-05-01
24,Kathang Isip,Ben&Ben,94212,https://open.spotify.com/track/3WUEs51GpcvlgU7lehLgLh,2019-05-01
25,FANCY,TWICE,91239,https://open.spotify.com/track/2FXd6kKCtBIc6UfN1gH1pA,2019-05-01
26,Malibu Nights,LANY,89724,https://open.spotify.com/track/0Eqg0CQ7bK3RQIMPw1A7pl,2019-05-01
27,bad guy,Billie Eilish,89049,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019-05-01
28,'Di Na Babalik,This Band,87029,https://open.spotify.com/track/7hoP5NDUXEbmOawvEAsi8h,2019-05-01
29,okay,LANY,86451,https://open.spotify.com/track/1a0Mg4XPdt4EKsUz5beRZY,2019-05-01
30,Sucker,Jonas Brothers,85450,https://open.spotify.com/track/4y3OI86AEP6PQoDE6olYhO,2019-05-01
31,Without Me,Halsey,84023,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-05-01
32,7 rings,Ariana Grande,83002,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2019-05-01
33,Sa Ngalan Ng Pag-Ibig,December Avenue,80601,https://open.spotify.com/track/00mBzIWv5gHOYxwuEJXjOG,2019-05-01
34,Sa Susunod Na Lang,PDL,80267,https://open.spotify.com/track/34ob61cxp34Sf7KHK6RnSU,2019-05-01
35,Don't Know What To Do,BLACKPINK,77012,https://open.spotify.com/track/1TaQciB8qqRZ9fxWGhS65X,2019-05-01
36,Ikaw At Ako,Moira Dela Torre,74447,https://open.spotify.com/track/0gDRtumoR9ZrvAlnniToMz,2019-05-01
37,Huling Sandali (Tayo Sa Huling Buwan Ng Taon Official Soundtrack),December Avenue,73879,https://open.spotify.com/track/24ngpWhBOxKJtIPnzSNX8c,2019-05-01
38,Paradise,Bazzi,71356,https://open.spotify.com/track/7njKgVl3AnLflRad38o7AG,2019-05-01
39,Nobody Knows,Russ,70901,https://open.spotify.com/track/1pNAf6W7POwjOD8x8mWf8G,2019-05-01
40,"214 - From ""Alone/Together""",JM De Guzman,70620,https://open.spotify.com/track/0Fh6hgq979963fIxr2VBF2,2019-05-01
41,Here With Me,Marshmello,70127,https://open.spotify.com/track/5icOoE6VgqFKohjWWNp0Ac,2019-05-01
42,Filipina Girl,Billy Crawford,68731,https://open.spotify.com/track/7iNMzfw2couNdTNXMYG2IR,2019-05-01
43,Who Do You Love,The Chainsmokers,68310,https://open.spotify.com/track/7ql71hBakyMi0Lxiq3Mugs,2019-05-01
44,Sweet but Psycho,Ava Max,66566,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-05-01
45,Please Me,Cardi B,65707,https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN,2019-05-01
46,On My Way,Alan Walker,64949,https://open.spotify.com/track/4n7jnSxVLd8QioibtTDBDq,2019-05-01
47,I Like Me Better,Lauv,63742,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,2019-05-01
48,2002,Anne-Marie,61790,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo,2019-05-01
49,Kahit Di Mo Alam,December Avenue,59747,https://open.spotify.com/track/6GIzDc4xBUeYHwubWwTrhC,2019-05-01
50,Happier,Marshmello,59127,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019-05-01
51,"break up with your girlfriend, i'm bored",Ariana Grande,57071,https://open.spotify.com/track/4kV4N9D1iKVxx1KLvtTpjS,2019-05-01
52,Undecided,Chris Brown,54821,https://open.spotify.com/track/7uiBocndm12aKbsdnQ3Scx,2019-05-01
53,"Kapit - From ""Alone / Together""",Armi Millare,53661,https://open.spotify.com/track/02GtNoUv85fOPEaCTlpYzr,2019-05-01
54,Outta My Head (with John Mayer),Khalid,52485,https://open.spotify.com/track/09oZ9eXQ2fo6YDrPzJqAoP,2019-05-01
